Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR,Day_of_Week
75735,NexGen Systems,Email,All Ages,30 days,Email,14.000000000000002,17551.0,6.6,Houston,French,134,1383,7,Outdoor Adventurers,2021-06-29,9.689081706435285,Tuesday
75827,Innovate Industries,Email,Men 25-34,15 days,Email,5.0,13803.0,3.01,Chicago,English,911,4187,1,Outdoor Adventurers,2021-09-29,21.757821829472178,Wednesday
75853,NexGen Systems,Email,Women 35-44,15 days,Email,10.0,7010.0,3.18,Houston,French,896,2253,9,Fashionistas,2021-10-25,39.769196626719925,Monday
75862,DataTech Solutions,Email,All Ages,15 days,Email,1.0,6854.0,5.47,Los Angeles,Mandarin,413,1700,1,Foodies,2021-11-03,24.294117647058826,Wednesday
75875,Innovate Industries,Email,Women 35-44,30 days,Email,4.0,11572.0,4.93,Los Angeles,German,634,8666,7,Foodies,2021-11-16,7.315947380567736,Tuesday
75916,Alpha Innovations,Email,All Ages,45 days,Email,6.0,12587.0,3.81,Houston,German,616,5808,6,Health & Wellness,2021-12-27,10.606060606060606,Monday
75929,Alpha Innovations,Email,Men 25-34,45 days,Email,3.0,10461.0,7.8,New York,Mandarin,599,8304,5,Foodies,2021-01-09,7.213391136801542,Saturday
75998,DataTech Solutions,Email,Men 25-34,15 days,Email,6.0,16983.0,5.26,Los Angeles,Mandarin,509,6659,6,Outdoor Adventurers,2021-03-19,7.643790358912749,Friday
76002,Innovate Industries,Email,All Ages,60 days,Email,8.0,17428.0,7.7,Los Angeles,French,524,3375,10,Foodies,2021-03-23,15.525925925925927,Tuesday
76021,DataTech Solutions,Email,All Ages,15 days,Email,3.0,6011.0,6.77,Houston,German,476,5164,10,Foodies,2021-04-11,9.217660728117739,Sunday
76054,Alpha Innovations,Email,Men 25-34,30 days,Email,3.0,5118.0,2.49,Houston,English,495,5372,4,Fashionistas,2021-05-14,9.214445271779597,Friday
76072,NexGen Systems,Email,Women 25-34,30 days,Email,6.0,11688.0,2.7,Chicago,English,222,1419,9,Health & Wellness,2021-06-01,15.644820295983086,Tuesday
76091,Innovate Industries,Email,Women 25-34,60 days,Email,2.0,13649.0,5.32,Miami,French,103,1337,5,Fashionistas,2021-06-20,7.703814510097233,Sunday
76110,Innovate Industries,Email,Women 35-44,45 days,Email,13.0,14288.0,4.79,Chicago,Spanish,825,8788,7,Fashionistas,2021-07-09,9.38780154756486,Friday
76135,TechCorp,Email,All Ages,15 days,Email,8.0,9300.0,3.25,Miami,Spanish,882,9895,6,Outdoor Adventurers,2021-08-03,8.913592723597777,Tuesday
76145,Alpha Innovations,Email,Women 35-44,15 days,Email,7.000000000000001,18130.0,3.37,Houston,English,632,3459,7,Fashionistas,2021-08-13,18.271176640647585,Friday
76157,NexGen Systems,Email,Women 25-34,60 days,Email,5.0,11939.0,2.23,Houston,German,149,3875,4,Fashionistas,2021-08-25,3.845161290322581,Wednesday
76213,DataTech Solutions,Email,All Ages,30 days,Email,1.0,5699.0,2.13,Los Angeles,English,310,4899,1,Health & Wellness,2021-10-20,6.327822004490713,Wednesday
76265,TechCorp,Email,All Ages,60 days,Email,13.0,18164.0,3.35,Los Angeles,English,477,4214,7,Health & Wellness,2021-12-11,11.319411485524443,Saturday
76385,NexGen Systems,Email,Women 25-34,45 days,Email,8.0,19400.0,5.3,Houston,German,783,3641,5,Health & Wellness,2021-04-10,21.505081021697336,Saturday
76413,Alpha Innovations,Email,Women 25-34,60 days,Email,1.0,6548.0,3.81,New York,English,977,9134,2,Tech Enthusiasts,2021-05-08,10.696299540179549,Saturday
76493,NexGen Systems,Email,Women 35-44,15 days,Email,2.0,16351.0,6.22,New York,Mandarin,335,8473,3,Outdoor Adventurers,2021-07-27,3.9537353947834295,Tuesday
76556,DataTech Solutions,Email,Men 25-34,15 days,Email,11.0,9400.0,4.98,Houston,French,333,1122,3,Fashionistas,2021-09-28,29.67914438502674,Tuesday
76560,Alpha Innovations,Email,All Ages,60 days,Email,14.000000000000002,10784.0,2.02,Houston,French,364,9721,10,Foodies,2021-10-02,3.7444707334636353,Saturday
76561,Alpha Innovations,Email,Women 25-34,60 days,Email,8.0,5194.0,5.0,Miami,German,309,7018,10,Outdoor Adventurers,2021-10-03,4.402963807352522,Sunday
76646,NexGen Systems,Email,Women 35-44,45 days,Email,13.0,8998.0,7.96,New York,English,839,6380,8,Tech Enthusiasts,2021-12-27,13.150470219435736,Monday
76675,DataTech Solutions,Email,All Ages,60 days,Email,5.0,15135.0,4.21,Los Angeles,German,564,2431,7,Tech Enthusiasts,2021-01-25,23.200329082682025,Monday
76701,TechCorp,Email,Men 25-34,45 days,Email,7.000000000000001,15183.0,3.87,New York,Spanish,779,5418,4,Outdoor Adventurers,2021-02-20,14.377999261720193,Saturday
76725,Alpha Innovations,Email,Women 25-34,15 days,Email,2.0,7824.0,4.31,Chicago,English,994,5135,6,Health & Wellness,2021-03-16,19.357351509250243,Tuesday
76780,TechCorp,Email,Men 25-34,30 days,Email,4.0,5216.0,5.79,Houston,Mandarin,541,6543,8,Foodies,2021-05-10,8.26837841968516,Monday
76821,Innovate Industries,Email,Men 18-24,60 days,Email,15.0,15402.0,3.58,Miami,Mandarin,600,9840,9,Outdoor Adventurers,2021-06-20,6.097560975609756,Sunday
76859,TechCorp,Email,Women 35-44,45 days,Email,7.000000000000001,13625.0,2.59,Los Angeles,English,900,8590,8,Outdoor Adventurers,2021-07-28,10.477299185098952,Wednesday
76871,TechCorp,Email,Men 18-24,60 days,Email,14.000000000000002,16402.0,6.52,Miami,French,761,5402,4,Health & Wellness,2021-08-09,14.087375046279154,Monday
76872,DataTech Solutions,Email,All Ages,15 days,Email,11.0,17199.0,5.06,Los Angeles,Spanish,220,7007,9,Fashionistas,2021-08-10,3.139717425431711,Tuesday
76899,TechCorp,Email,Women 25-34,15 days,Email,9.0,13599.0,5.63,Los Angeles,French,583,1961,2,Tech Enthusiasts,2021-09-06,29.72972972972973,Monday
76911,Alpha Innovations,Email,Men 18-24,30 days,Email,11.0,18432.0,2.95,New York,English,126,8272,1,Tech Enthusiasts,2021-09-18,1.52321083172147,Saturday
76928,Innovate Industries,Email,All Ages,45 days,Email,5.0,15828.0,3.65,Chicago,German,292,8775,4,Health & Wellness,2021-10-05,3.3276353276353277,Tuesday
76954,TechCorp,Email,Women 35-44,60 days,Email,1.0,11096.0,5.68,New York,Mandarin,822,3880,3,Fashionistas,2021-10-31,21.185567010309278,Sunday
76967,Alpha Innovations,Email,Men 25-34,60 days,Email,3.0,17353.0,2.07,Chicago,Mandarin,474,4639,9,Health & Wellness,2021-11-13,10.217719336063807,Saturday
76972,NexGen Systems,Email,Men 18-24,30 days,Email,1.0,15039.0,2.57,Miami,Mandarin,349,8971,5,Tech Enthusiasts,2021-11-18,3.8903132315237987,Thursday
76995,TechCorp,Email,Women 35-44,15 days,Email,12.0,16369.0,4.29,Miami,Mandarin,625,8739,9,Outdoor Adventurers,2021-12-11,7.151848037532899,Saturday
77062,Alpha Innovations,Email,All Ages,45 days,Email,5.0,16234.0,3.77,Chicago,French,504,1238,7,Foodies,2021-02-16,40.7108239095315,Tuesday
77088,Alpha Innovations,Email,All Ages,30 days,Email,10.0,15560.0,2.03,New York,English,328,3225,3,Health & Wellness,2021-03-14,10.170542635658915,Sunday
77130,DataTech Solutions,Email,Women 25-34,60 days,Email,6.0,10924.0,7.26,New York,Spanish,214,3249,10,Outdoor Adventurers,2021-04-25,6.586642043705755,Sunday
77156,Alpha Innovations,Email,Men 18-24,30 days,Email,9.0,6425.0,7.68,Los Angeles,French,360,4381,4,Health & Wellness,2021-05-21,8.21730198584798,Friday
77200,Innovate Industries,Email,Women 25-34,30 days,Email,8.0,6396.0,7.66,Chicago,Spanish,472,9898,5,Fashionistas,2021-07-04,4.768640129319055,Sunday
77207,NexGen Systems,Email,Men 18-24,30 days,Email,9.0,16483.0,2.95,Houston,English,428,1992,5,Outdoor Adventurers,2021-07-11,21.485943775100402,Sunday
77224,Alpha Innovations,Email,Women 25-34,60 days,Email,14.000000000000002,14945.0,3.77,New York,Spanish,237,1061,6,Outdoor Adventurers,2021-07-28,22.33741753063148,Wednesday
77278,Innovate Industries,Email,Men 18-24,15 days,Email,6.0,18815.0,4.93,New York,English,885,3793,6,Outdoor Adventurers,2021-09-20,23.33245452148695,Monday
77338,TechCorp,Email,Women 35-44,45 days,Email,11.0,7441.0,7.77,Los Angeles,Mandarin,128,7734,7,Foodies,2021-11-19,1.6550297388156192,Friday
77484,NexGen Systems,Email,Women 35-44,45 days,Email,7.000000000000001,5919.0,3.86,Houston,Spanish,481,2660,4,Health & Wellness,2021-04-14,18.08270676691729,Wednesday
77495,DataTech Solutions,Email,Men 25-34,60 days,Email,9.0,10627.0,3.87,Los Angeles,Mandarin,951,6521,10,Health & Wellness,2021-04-25,14.583652813985584,Sunday
77704,DataTech Solutions,Email,Men 25-34,60 days,Email,8.0,16563.0,4.17,New York,Mandarin,996,6814,9,Health & Wellness,2021-11-20,14.616965071910773,Saturday
77724,Innovate Industries,Email,Women 25-34,60 days,Email,6.0,18973.0,3.19,Los Angeles,German,853,6076,1,Outdoor Adventurers,2021-12-10,14.038841342988809,Friday
77745,Innovate Industries,Email,Women 25-34,45 days,Email,9.0,13695.0,7.22,Houston,French,939,9813,2,Fashionistas,2021-12-31,9.568939162335678,Friday
77772,Innovate Industries,Email,Women 35-44,45 days,Email,13.0,19230.0,3.7,New York,Mandarin,895,7803,2,Tech Enthusiasts,2021-01-27,11.469947456106626,Wednesday
77777,Innovate Industries,Email,Women 25-34,30 days,Email,7.000000000000001,15546.0,7.8,Los Angeles,German,929,8618,9,Outdoor Adventurers,2021-02-01,10.779763286145277,Monday
77789,DataTech Solutions,Email,Men 25-34,60 days,Email,8.0,16080.0,6.82,Miami,French,798,6308,9,Outdoor Adventurers,2021-02-13,12.650602409638553,Saturday
77804,NexGen Systems,Email,Men 18-24,30 days,Email,9.0,5285.0,5.2,New York,English,762,8953,6,Tech Enthusiasts,2021-02-28,8.51111359320898,Sunday
77897,DataTech Solutions,Email,Men 18-24,45 days,Email,12.0,9149.0,7.44,Chicago,French,742,8569,4,Outdoor Adventurers,2021-06-01,8.659120084023806,Tuesday
77900,NexGen Systems,Email,Women 35-44,45 days,Email,12.0,9194.0,3.08,Chicago,German,586,8588,1,Tech Enthusiasts,2021-06-04,6.823474615742898,Friday
77908,NexGen Systems,Email,Men 18-24,60 days,Email,2.0,6442.0,3.24,Houston,Spanish,768,3824,5,Foodies,2021-06-12,20.0836820083682,Saturday
77915,TechCorp,Email,Men 18-24,15 days,Email,13.0,15314.0,3.33,Houston,Mandarin,901,3707,7,Fashionistas,2021-06-19,24.30536822228217,Saturday
77977,Alpha Innovations,Email,All Ages,15 days,Email,10.0,8195.0,4.75,Los Angeles,Spanish,680,8242,9,Tech Enthusiasts,2021-08-20,8.250424654210144,Friday
77981,Innovate Industries,Email,Men 25-34,60 days,Email,9.0,11464.0,6.59,Los Angeles,Mandarin,964,9821,4,Foodies,2021-08-24,9.815701048773038,Tuesday
78032,NexGen Systems,Email,All Ages,60 days,Email,10.0,18833.0,7.44,Los Angeles,German,556,7512,7,Outdoor Adventurers,2021-10-14,7.401490947816826,Thursday
78046,DataTech Solutions,Email,All Ages,30 days,Email,5.0,6177.0,7.16,Los Angeles,English,598,3710,9,Health & Wellness,2021-10-28,16.118598382749326,Thursday
78059,Alpha Innovations,Email,All Ages,45 days,Email,4.0,8842.0,7.85,Los Angeles,Mandarin,768,8421,8,Foodies,2021-11-10,9.120057000356251,Wednesday
78078,Innovate Industries,Email,Men 25-34,45 days,Email,12.0,12399.0,5.1,Los Angeles,German,471,5691,7,Health & Wellness,2021-11-29,8.276225619399051,Monday
78095,TechCorp,Email,Women 35-44,30 days,Email,3.0,7328.0,2.82,Chicago,French,329,6652,3,Fashionistas,2021-12-16,4.94588093806374,Thursday
78098,NexGen Systems,Email,Men 25-34,15 days,Email,6.0,14543.0,2.84,Los Angeles,English,560,9763,7,Tech Enthusiasts,2021-12-19,5.7359418211615285,Sunday
78128,Innovate Industries,Email,All Ages,15 days,Email,8.0,18036.0,2.28,New York,English,745,3634,10,Health & Wellness,2021-01-18,20.50082553659879,Monday
78136,Innovate Industries,Email,Women 25-34,15 days,Email,13.0,10667.0,5.73,Los Angeles,German,747,3008,5,Fashionistas,2021-01-26,24.83377659574468,Tuesday
78146,TechCorp,Email,Men 25-34,15 days,Email,11.0,14504.0,7.52,New York,Spanish,873,8085,5,Health & Wellness,2021-02-05,10.797773654916512,Friday
78154,DataTech Solutions,Email,Women 25-34,60 days,Email,13.0,19913.0,4.27,Houston,German,791,3321,6,Outdoor Adventurers,2021-02-13,23.81812707015959,Saturday
78167,Alpha Innovations,Email,Women 35-44,30 days,Email,8.0,11611.0,5.3,Houston,German,775,3236,8,Tech Enthusiasts,2021-02-26,23.949320148331275,Friday
78173,DataTech Solutions,Email,Men 25-34,15 days,Email,11.0,15656.0,7.79,Houston,English,746,4128,8,Tech Enthusiasts,2021-03-04,18.071705426356587,Thursday
78178,Innovate Industries,Email,Women 25-34,60 days,Email,6.0,7425.0,4.65,Miami,Mandarin,620,8969,8,Outdoor Adventurers,2021-03-09,6.912699297580555,Tuesday
78300,NexGen Systems,Email,Men 18-24,60 days,Email,4.0,11614.0,2.18,Miami,French,740,7666,8,Tech Enthusiasts,2021-07-09,9.653013305504826,Friday
78303,Innovate Industries,Email,Women 35-44,60 days,Email,12.0,10639.0,6.2,Houston,German,399,4143,6,Health & Wellness,2021-07-12,9.630702389572773,Monday
78344,DataTech Solutions,Email,Women 35-44,15 days,Email,2.0,11768.0,6.17,Houston,Mandarin,618,7739,3,Health & Wellness,2021-08-22,7.985527845974932,Sunday
78380,Alpha Innovations,Email,Men 18-24,30 days,Email,2.0,10967.0,4.75,Miami,English,944,8920,4,Outdoor Adventurers,2021-09-27,10.582959641255606,Monday
78403,Alpha Innovations,Email,Women 25-34,45 days,Email,3.0,15118.0,2.26,Los Angeles,Spanish,195,6448,2,Outdoor Adventurers,2021-10-20,3.024193548387097,Wednesday
78437,Innovate Industries,Email,All Ages,45 days,Email,9.0,9054.0,2.97,Houston,German,514,2440,10,Tech Enthusiasts,2021-11-23,21.065573770491802,Tuesday
78465,TechCorp,Email,Women 35-44,60 days,Email,6.0,14956.0,7.2,New York,Mandarin,638,9276,3,Fashionistas,2021-12-21,6.877964639931005,Tuesday
78544,Alpha Innovations,Email,Women 35-44,45 days,Email,9.0,16215.0,2.66,Miami,Spanish,401,8854,2,Foodies,2021-03-10,4.529026428732776,Wednesday
78552,TechCorp,Email,All Ages,30 days,Email,9.0,9392.0,6.97,Houston,English,614,1405,10,Outdoor Adventurers,2021-03-18,43.70106761565836,Thursday
78556,Innovate Industries,Email,Women 25-34,30 days,Email,2.0,7340.0,6.67,Miami,French,469,9058,4,Health & Wellness,2021-03-22,5.17774343122102,Monday
78569,DataTech Solutions,Email,Women 25-34,60 days,Email,11.0,7388.0,7.45,Los Angeles,Spanish,945,7969,7,Fashionistas,2021-04-04,11.858451499560799,Sunday
78677,Innovate Industries,Email,Men 25-34,15 days,Email,9.0,16818.0,6.1,New York,Mandarin,174,2209,7,Foodies,2021-07-21,7.876867360796741,Wednesday
78688,NexGen Systems,Email,Men 25-34,30 days,Email,3.0,6745.0,6.68,Houston,English,124,8601,1,Outdoor Adventurers,2021-08-01,1.441692826415533,Sunday
78697,TechCorp,Email,All Ages,45 days,Email,4.0,10132.0,5.94,Miami,English,379,6526,1,Outdoor Adventurers,2021-08-10,5.807539074471346,Tuesday
78723,TechCorp,Email,Men 25-34,15 days,Email,11.0,9024.0,4.51,Miami,English,281,9063,2,Tech Enthusiasts,2021-09-05,3.1005185920776785,Sunday
78813,TechCorp,Email,Women 25-34,15 days,Email,14.000000000000002,5562.0,7.46,New York,French,908,1953,10,Health & Wellness,2021-12-04,46.49257552483359,Saturday
78826,DataTech Solutions,Email,Women 25-34,30 days,Email,5.0,11720.0,4.2,Houston,Mandarin,143,6446,4,Tech Enthusiasts,2021-12-17,2.218430034129693,Friday
78844,TechCorp,Email,Women 25-34,60 days,Email,7.000000000000001,19704.0,4.12,Houston,Spanish,766,3283,5,Health & Wellness,2021-01-04,23.332318001827595,Monday
78851,Innovate Industries,Email,Women 35-44,60 days,Email,12.0,14376.0,5.64,New York,French,806,1821,9,Foodies,2021-01-11,44.2613948380011,Monday
78861,Alpha Innovations,Email,Men 25-34,30 days,Email,4.0,6574.0,4.38,New York,Mandarin,889,2878,5,Tech Enthusiasts,2021-01-21,30.88950660180681,Thursday
78873,Innovate Industries,Email,Women 25-34,45 days,Email,7.000000000000001,5911.0,4.03,Miami,English,339,1519,9,Foodies,2021-02-02,22.317314022383147,Tuesday
78932,Innovate Industries,Email,Men 18-24,30 days,Email,12.0,9112.0,6.27,Los Angeles,English,586,8193,4,Health & Wellness,2021-04-02,7.1524472110338095,Friday
78945,TechCorp,Email,Men 25-34,30 days,Email,5.0,12847.0,2.32,Los Angeles,English,932,9761,2,Fashionistas,2021-04-15,9.548202028480688,Thursday
78947,Innovate Industries,Email,Men 25-34,45 days,Email,10.0,6829.0,2.21,New York,German,748,5944,5,Fashionistas,2021-04-17,12.584118438761777,Saturday
78961,NexGen Systems,Email,Women 35-44,45 days,Email,5.0,8514.0,6.89,Los Angeles,French,428,8371,5,Foodies,2021-05-01,5.112889738382511,Saturday
78970,NexGen Systems,Email,All Ages,45 days,Email,7.000000000000001,7190.0,4.76,Los Angeles,Mandarin,971,7054,2,Tech Enthusiasts,2021-05-10,13.765239580379927,Monday
79032,Alpha Innovations,Email,Women 25-34,60 days,Email,14.000000000000002,19130.0,6.0,Los Angeles,French,256,4113,4,Health & Wellness,2021-07-11,6.224167274495502,Sunday
79038,Innovate Industries,Email,Men 18-24,45 days,Email,5.0,9031.0,2.07,Miami,English,477,3336,8,Tech Enthusiasts,2021-07-17,14.298561151079136,Saturday
79049,NexGen Systems,Email,Women 25-34,60 days,Email,2.0,8692.0,7.99,Los Angeles,English,409,8879,6,Health & Wellness,2021-07-28,4.606374591733303,Wednesday
79124,DataTech Solutions,Email,Women 35-44,30 days,Email,5.0,13758.0,3.95,Los Angeles,Spanish,456,9896,1,Health & Wellness,2021-10-11,4.607922392886015,Monday
79131,TechCorp,Email,Women 25-34,30 days,Email,3.0,6895.0,6.56,Chicago,French,693,5887,5,Tech Enthusiasts,2021-10-18,11.771700356718192,Monday
79136,TechCorp,Email,Women 25-34,60 days,Email,10.0,16641.0,2.17,Miami,German,889,2667,9,Fashionistas,2021-10-23,33.33333333333333,Saturday
79154,Innovate Industries,Email,Men 18-24,45 days,Email,10.0,6431.0,2.46,New York,German,540,9369,1,Foodies,2021-11-10,5.763688760806916,Wednesday
79193,NexGen Systems,Email,All Ages,15 days,Email,13.0,13896.0,2.21,Los Angeles,French,110,7902,5,Tech Enthusiasts,2021-12-19,1.3920526449000252,Sunday
79200,Alpha Innovations,Email,Women 25-34,30 days,Email,12.0,11113.0,4.68,Los Angeles,English,526,2792,8,Foodies,2021-12-26,18.83954154727794,Sunday
79203,Innovate Industries,Email,Men 18-24,60 days,Email,10.0,7163.0,5.79,Miami,Spanish,514,2292,4,Health & Wellness,2021-12-29,22.425828970331587,Wednesday
79224,NexGen Systems,Email,Men 25-34,15 days,Email,5.0,8880.0,4.19,Miami,German,566,7778,2,Tech Enthusiasts,2021-01-19,7.276934944715865,Tuesday
79266,Innovate Industries,Email,Women 25-34,45 days,Email,14.000000000000002,12591.0,7.06,Houston,Mandarin,441,3635,7,Health & Wellness,2021-03-02,12.132049518569463,Tuesday
79275,Alpha Innovations,Email,Women 25-34,30 days,Email,13.0,14791.0,7.97,Los Angeles,Mandarin,715,6932,5,Fashionistas,2021-03-11,10.314483554529717,Thursday
79353,TechCorp,Email,All Ages,45 days,Email,14.000000000000002,11248.0,5.2,Los Angeles,German,542,9690,1,Outdoor Adventurers,2021-05-28,5.593395252837977,Friday
79369,Alpha Innovations,Email,Women 25-34,30 days,Email,5.0,17915.0,7.07,Houston,Spanish,702,3598,9,Fashionistas,2021-06-13,19.510839355197334,Sunday
79430,TechCorp,Email,All Ages,15 days,Email,9.0,9025.0,7.84,Chicago,English,459,7236,4,Health & Wellness,2021-08-13,6.343283582089552,Friday
79432,DataTech Solutions,Email,All Ages,15 days,Email,3.0,14644.0,4.39,Houston,English,433,4243,6,Fashionistas,2021-08-15,10.205043601225547,Sunday
79457,Alpha Innovations,Email,Men 18-24,45 days,Email,9.0,13621.0,5.61,Miami,Mandarin,338,2806,10,Health & Wellness,2021-09-09,12.045616535994299,Thursday
79459,Alpha Innovations,Email,Men 25-34,30 days,Email,5.0,17930.0,3.79,Houston,Mandarin,618,6342,5,Fashionistas,2021-09-11,9.744560075685904,Saturday
79462,Alpha Innovations,Email,All Ages,30 days,Email,4.0,19340.0,7.71,New York,French,950,4969,7,Outdoor Adventurers,2021-09-14,19.11853491648219,Tuesday
79473,DataTech Solutions,Email,Men 25-34,60 days,Email,8.0,11758.0,5.16,Miami,Spanish,780,6272,3,Foodies,2021-09-25,12.436224489795919,Saturday
79474,NexGen Systems,Email,Men 25-34,45 days,Email,12.0,18389.0,4.81,Los Angeles,French,367,5404,7,Outdoor Adventurers,2021-09-26,6.791265729089563,Sunday
79505,Alpha Innovations,Email,Women 35-44,30 days,Email,5.0,5210.0,3.49,New York,Spanish,606,4869,7,Outdoor Adventurers,2021-10-27,12.446087492298213,Wednesday
79510,TechCorp,Email,Men 18-24,15 days,Email,8.0,6343.0,2.21,Los Angeles,French,280,7225,1,Tech Enthusiasts,2021-11-01,3.875432525951557,Monday
79537,Innovate Industries,Email,Men 18-24,60 days,Email,12.0,8222.0,7.8,Houston,French,122,8602,6,Foodies,2021-11-28,1.4182748198093467,Sunday
79549,Alpha Innovations,Email,Women 25-34,45 days,Email,4.0,7926.0,5.01,Los Angeles,Mandarin,349,9921,9,Tech Enthusiasts,2021-12-10,3.517790545307933,Friday
79576,DataTech Solutions,Email,Women 35-44,60 days,Email,4.0,7566.0,2.77,Chicago,Mandarin,953,8020,5,Tech Enthusiasts,2021-01-06,11.882793017456358,Wednesday
79579,TechCorp,Email,Men 18-24,15 days,Email,9.0,11952.0,6.13,New York,Spanish,226,3564,6,Fashionistas,2021-01-09,6.341189674523008,Saturday
79661,Innovate Industries,Email,Women 25-34,60 days,Email,7.000000000000001,15594.0,7.26,Houston,English,773,5409,10,Fashionistas,2021-04-01,14.290996487335923,Thursday
79734,DataTech Solutions,Email,Men 18-24,15 days,Email,14.000000000000002,8245.0,4.27,Houston,French,473,9344,9,Health & Wellness,2021-06-13,5.062071917808219,Sunday
79833,Innovate Industries,Email,Men 25-34,30 days,Email,1.0,19996.0,5.09,Miami,Spanish,698,9654,5,Outdoor Adventurers,2021-09-20,7.230163662730474,Monday
79853,TechCorp,Email,Men 18-24,60 days,Email,2.0,8809.0,6.34,New York,Spanish,459,2133,1,Foodies,2021-10-10,21.518987341772153,Sunday
79944,Innovate Industries,Email,Women 25-34,60 days,Email,8.0,11720.0,7.01,Houston,French,678,3306,3,Outdoor Adventurers,2021-01-09,20.508166969147005,Saturday
79978,DataTech Solutions,Email,Women 25-34,45 days,Email,14.000000000000002,5585.0,3.53,Miami,Spanish,267,8147,5,Fashionistas,2021-02-12,3.277279980360869,Friday
80038,Innovate Industries,Email,Women 35-44,15 days,Email,1.0,9691.0,2.15,Chicago,French,406,2841,2,Outdoor Adventurers,2021-04-13,14.290742696233721,Tuesday
80042,Innovate Industries,Email,Men 25-34,15 days,Email,3.0,13501.0,6.86,Los Angeles,German,327,4477,7,Foodies,2021-04-17,7.3039982130891214,Saturday
80043,Innovate Industries,Email,Women 25-34,60 days,Email,14.000000000000002,14507.0,3.94,Los Angeles,German,102,4722,1,Tech Enthusiasts,2021-04-18,2.1601016518424396,Sunday
80165,Alpha Innovations,Email,Women 25-34,15 days,Email,10.0,16611.0,5.7,Houston,German,612,7506,10,Foodies,2021-08-18,8.15347721822542,Wednesday
80197,TechCorp,Email,Men 25-34,15 days,Email,9.0,15952.0,4.61,Chicago,English,624,2228,1,Foodies,2021-09-19,28.007181328545784,Sunday
80208,NexGen Systems,Email,Men 18-24,30 days,Email,5.0,8643.0,3.13,Los Angeles,Mandarin,591,1557,5,Fashionistas,2021-09-30,37.957610789980734,Thursday
80214,DataTech Solutions,Email,Men 18-24,30 days,Email,3.0,11751.0,7.34,Los Angeles,French,836,3413,9,Tech Enthusiasts,2021-10-06,24.494579548784063,Wednesday
80253,NexGen Systems,Email,Men 18-24,30 days,Email,2.0,18835.0,2.02,Chicago,Mandarin,202,7808,5,Outdoor Adventurers,2021-11-14,2.5870901639344264,Sunday
80256,Innovate Industries,Email,Women 35-44,30 days,Email,14.000000000000002,5637.0,4.1,New York,Spanish,788,3355,8,Foodies,2021-11-17,23.487332339791354,Wednesday
80268,NexGen Systems,Email,Men 25-34,60 days,Email,8.0,15941.0,4.97,Chicago,French,260,4878,8,Tech Enthusiasts,2021-11-29,5.330053300533005,Monday
80312,DataTech Solutions,Email,Men 25-34,60 days,Email,15.0,16780.0,6.55,Houston,Mandarin,886,8926,2,Health & Wellness,2021-01-12,9.926058704907014,Tuesday
80375,Alpha Innovations,Email,Men 18-24,45 days,Email,6.0,8688.0,4.44,New York,German,736,4171,7,Fashionistas,2021-03-16,17.645648525533446,Tuesday
80386,Innovate Industries,Email,All Ages,60 days,Email,14.000000000000002,10498.0,6.92,New York,French,792,4092,6,Health & Wellness,2021-03-27,19.35483870967742,Saturday
80389,DataTech Solutions,Email,Men 25-34,30 days,Email,1.0,9601.0,2.54,New York,English,512,9470,4,Outdoor Adventurers,2021-03-30,5.406546990496304,Tuesday
80400,NexGen Systems,Email,Men 25-34,45 days,Email,14.000000000000002,15650.0,6.71,Houston,Spanish,607,2805,1,Foodies,2021-04-10,21.63992869875223,Saturday
80402,DataTech Solutions,Email,Men 25-34,15 days,Email,13.0,11901.0,5.38,Chicago,French,561,8480,4,Tech Enthusiasts,2021-04-12,6.615566037735849,Monday
80408,TechCorp,Email,Men 25-34,60 days,Email,5.0,17308.0,4.67,New York,Mandarin,625,3451,8,Outdoor Adventurers,2021-04-18,18.110692552883222,Sunday
80413,TechCorp,Email,Women 35-44,30 days,Email,6.0,10916.0,3.5,New York,French,778,3093,10,Outdoor Adventurers,2021-04-23,25.153572583252505,Friday
80432,TechCorp,Email,Men 18-24,60 days,Email,3.0,14947.0,5.14,Chicago,French,584,2719,8,Tech Enthusiasts,2021-05-12,21.478484737035675,Wednesday
80439,NexGen Systems,Email,Men 18-24,30 days,Email,13.0,8512.0,4.73,Houston,Mandarin,133,2778,4,Health & Wellness,2021-05-19,4.787616990640749,Wednesday
80495,TechCorp,Email,Men 18-24,45 days,Email,7.000000000000001,17004.0,6.62,Chicago,Spanish,785,7903,5,Foodies,2021-07-14,9.932936859420472,Wednesday
80509,TechCorp,Email,Women 35-44,45 days,Email,9.0,13413.0,7.18,Los Angeles,French,451,2083,4,Tech Enthusiasts,2021-07-28,21.651464234277483,Wednesday
80533,NexGen Systems,Email,Women 25-34,60 days,Email,14.000000000000002,19312.0,4.06,Miami,Mandarin,740,3415,7,Tech Enthusiasts,2021-08-21,21.669106881405565,Saturday
80579,TechCorp,Email,Men 25-34,15 days,Email,5.0,6742.0,2.5,Miami,German,355,2615,9,Foodies,2021-10-06,13.575525812619501,Wednesday
80584,DataTech Solutions,Email,Women 25-34,45 days,Email,14.000000000000002,9638.0,3.29,New York,Mandarin,855,2521,3,Outdoor Adventurers,2021-10-11,33.91511305037683,Monday
